idx	gene_symbol
8021	PRDX3
8022	PRDX4
8023	PRDX5
8024	PRDX6
8025	PREB
8026	PRELID3A
8027	PRELID3B
8028	PRELP
8029	PREP
8030	PREPL
8031	PREX1
8032	PRF1
8033	PRG2
8034	PRICKLE1
8035	PRICKLE2
8036	PRICKLE3
8037	PRIM1
8038	PRIM2
8039	PRKAA1
8040	PRKAA2
8041	PRKAB1
8042	PRKAB2
8043	PRKACA
8044	PRKACB
8045	PRKACG
8046	PRKAG1
8047	PRKAG2
8048	PRKAR1A
8049	PRKAR1B
8050	PRKAR2A
8051	PRKCA
8052	PRKCB
8053	PRKCD
8054	PRKCE
8055	PRKCH
8056	PRKCI
8057	PRKCQ
8058	PRKCSH
8059	PRKCZ
8060	PRKD1
8061	PRKD2
8062	PRKD3
8063	PRKDC
8064	PRKG1
8065	PRKRA
8066	PRKX
8067	PRKY
8068	PRLR
8069	PRM3
8070	PRMT1
8071	PRMT2
8072	PRMT3
8073	PRMT5
8074	PRMT6
8075	PRMT7
8076	PRNP
8077	PROCA1
8078	PROCR
8079	PROK2
8080	PROM1
8081	PROS1
8082	PROSER1
8083	PROSER2
8084	PROX1
8085	PRPF18
8086	PRPF19
8087	PRPF3
8088	PRPF31
8089	PRPF38A
8090	PRPF38B
8091	PRPF39
8092	PRPF4
8093	PRPF40A
8094	PRPF4B
8095	PRPF6
8096	PRPF8
8097	PRPH
8098	PRPH2
8099	PRPS1
8100	PRPS1L1
8101	PRPS2
8102	PRPSAP1
8103	PRPSAP2
8104	PRR11
8105	PRR13
8106	PRR14
8107	PRR14L
8108	PRR15L
8109	PRR16
8110	PRR18
8111	PRR22
8112	PRR3
8113	PRR5
8114	PRR5L
8115	PRR7
8116	PRRC1
8117	PRRC2A
8118	PRRC2C
8119	PRRG1
8120	PRRG2
8121	PRRG4
8122	PRRT2
8123	PRRT3
8124	PRRX1
8125	PRSS21
8126	PRSS23
8127	PRSS27
8128	PRSS3
8129	PRSS30P
8130	PRSS33
8131	PRSS35
8132	PRTFDC1
8133	PRTN3
8134	PRUNE1
8135	PRUNE2
8136	PRX
8137	PSAP
8138	PSAT1
8139	PSD
8140	PSD3
8141	PSD4
8142	PSEN1
8143	PSEN2
8144	PSG4
8145	PSG9
8146	PSIP1
8147	PSKH1
8148	PSMA1
8149	PSMA2
8150	PSMA3
8151	PSMA4
8152	PSMA5
8153	PSMA7
8154	PSMB1
8155	PSMB10
8156	PSMB2
8157	PSMB3
8158	PSMB4
8159	PSMB5
8160	PSMB6
8161	PSMB7
8162	PSMB8
8163	PSMB9
8164	PSMC1
8165	PSMC2
8166	PSMC3
8167	PSMC3IP
8168	PSMC4
8169	PSMC5
8170	PSMC6
8171	PSMD1
8172	PSMD10
8173	PSMD11
8174	PSMD12
8175	PSMD13
8176	PSMD14
8177	PSMD2
8178	PSMD3
8179	PSMD4
8180	PSMD5
8181	PSMD6
8182	PSMD7
8183	PSMD8
8184	PSMD9
8185	PSME1
8186	PSME3
8187	PSME4
8188	PSMF1
8189	PSMG1
8190	PSMG2
8191	PSMG3
8192	PSORS1C1
8193	PSPC1
8194	PSPH
8195	PSRC1
8196	PSTK
8197	PSTPIP1
8198	PSTPIP2
8199	PTAFR
8200	PTBP1
8201	PTBP2
8202	PTBP3
8203	PTCD2
8204	PTCD3
8205	PTCH1
8206	PTCH2
8207	PTCHD4
8208	PTCRA
8209	PTDSS1
8210	PTDSS2
8211	PTEN
8212	PTER
8213	PTGDR
8214	PTGDR2
8215	PTGDS
8216	PTGER2
8217	PTGER3
8218	PTGER4
8219	PTGES
8220	PTGES2
8221	PTGES3
8222	PTGFR
8223	PTGFRN
8224	PTGIR
8225	PTGIS
8226	PTGR2
8227	PTGS1
8228	PTGS2
8229	PTH1R
8230	PTK2
8231	PTK2B
8232	PTK6
8233	PTK7
8234	PTMA
8235	PTMS
8236	PTN
8237	PTOV1
8238	PTP4A1
8239	PTP4A2
8240	PTP4A3
8241	PTPA
8242	PTPDC1
8243	PTPN1
8244	PTPN11
8245	PTPN12
8246	PTPN13
8247	PTPN14
8248	PTPN18
8249	PTPN2
8250	PTPN21
8251	PTPN22
8252	PTPN23
8253	PTPN3
8254	PTPN4
8255	PTPN5
8256	PTPN6
8257	PTPN7
8258	PTPN9
8259	PTPRA
8260	PTPRB
8261	PTPRC
8262	PTPRE
8263	PTPRF
8264	PTPRG
8265	PTPRH
8266	PTPRJ
8267	PTPRK
8268	PTPRM
8269	PTPRN
8270	PTPRN2
8271	PTPRO
8272	PTPRR
8273	PTPRS
8274	PTPRT
8275	PTPRU
8276	PTPRZ1
8277	PTRH1
8278	PTRH2
8279	PTRHD1
8280	PTS
8281	PTTG1
8282	PTTG1IP
8283	PTTG2
8284	PTTG3P
8285	PTX3
8286	PUDP
8287	PUF60
8288	PUM1
8289	PUM2
8290	PURA
8291	PURB
8292	PURG
8293	PUS1
8294	PUS10
8295	PUS3
8296	PUS7
8297	PUS7L
8298	PUSL1
8299	PVALB
8300	PVR
8301	PVRIG
8302	PWP1
8303	PWP2
8304	PWWP2B
8305	PXDN
8306	PXK
8307	PXMP2
8308	PXMP4
8309	PXN
8310	PYCARD
8311	PYCR1
8312	PYGB
8313	PYGL
8314	PYGM
8315	PYGO1
8316	PYGO2
8317	PYHIN1
8318	PYROXD1
8319	PYROXD2
8320	PYY2
8321	QDPR
8322	QKI
8323	QPCT
8324	QPRT
8325	QRFPR
8326	QRICH1
8327	QRSL1
8328	QSER1
8329	QSOX1
8330	QSOX2
8331	QTRT1
8332	QTRT2
8333	R3HCC1L
8334	R3HDM1
8335	R3HDM2
8336	R3HDM4
8337	RAB10
8338	RAB11A
8339	RAB11B
8340	RAB11FIP1
8341	RAB11FIP2
8342	RAB11FIP3
8343	RAB11FIP4
8344	RAB11FIP5
8345	RAB13
8346	RAB14
8347	RAB15
8348	RAB17
8349	RAB18
8350	RAB1A
8351	RAB1B
8352	RAB20
8353	RAB21
8354	RAB22A
8355	RAB23
8356	RAB24
8357	RAB25
8358	RAB26
8359	RAB27A
8360	RAB27B
8361	RAB28
8362	RAB29
8363	RAB2A
8364	RAB2B
8365	RAB30
8366	RAB31
8367	RAB32
8368	RAB33A
8369	RAB33B
8370	RAB35
8371	RAB36
8372	RAB37
8373	RAB38
8374	RAB3A
8375	RAB3D
8376	RAB3GAP1
8377	RAB3GAP2
8378	RAB3IL1
8379	RAB3IP
8380	RAB40B
8381	RAB40C
8382	RAB42
8383	RAB43
8384	RAB4B
8385	RAB5A
8386	RAB5B
8387	RAB5C
8388	RAB6A
8389	RAB6B
8390	RAB7A
8391	RAB8A
8392	RAB8B
8393	RAB9A
8394	RAB9B
8395	RABAC1
8396	RABEP1
8397	RABEP2
8398	RABEPK
8399	RABGAP1
8400	RABGAP1L
8401	RABGEF1
8402	RABGGTA
8403	RABGGTB
8404	RABIF
8405	RABL3
8406	RABL6
8407	RAC1
8408	RAC2
8409	RAC3
8410	RACGAP1
8411	RAD1
8412	RAD17
8413	RAD18
8414	RAD21
8415	RAD23A
8416	RAD23B
8417	RAD50
8418	RAD51
8419	RAD51AP1
8420	RAD51B
8421	RAD51C
8422	RAD51D
8423	RAD52
8424	RAD54B
8425	RAD54L
8426	RAD54L2
8427	RAD9A
8428	RADIL
8429	RAE1
8430	RAF1
8431	RAI1
8432	RAI14
8433	RAI2
8434	RALA
8435	RALB
8436	RALBP1
8437	RALGAPA1
8438	RALGAPA2
8439	RALGAPB
8440	RALGDS
8441	RALGPS1
8442	RALGPS2
8443	RALY
8444	RALYL
8445	RAMP1
8446	RAMP2
8447	RAMP3
8448	RAN
8449	RANBP1
8450	RANBP10
8451	RANBP17
8452	RANBP2
8453	RANBP3
8454	RANBP6
8455	RANBP9
8456	RANGAP1
8457	RANGRF
8458	RAP1A
8459	RAP1B
8460	RAP1GAP
8461	RAP1GAP2
8462	RAP1GDS1
8463	RAP2A
8464	RAP2B
8465	RAP2C
8466	RAPGEF1
8467	RAPGEF2
8468	RAPGEF3
8469	RAPGEF4
8470	RAPGEF5
8471	RAPGEF6
8472	RAPGEFL1
8473	RAPH1
8474	RAPSN
8475	RARA
8476	RARB
8477	RARG
8478	RARRES1
8479	RARRES2
8480	RARS2
8481	RASA1
8482	RASA2
8483	RASA3
8484	RASAL2
8485	RASAL3
8486	RASD1
8487	RASGRF1
8488	RASGRP1
8489	RASGRP2
8490	RASGRP3
8491	RASGRP4
8492	RASIP1
8493	RASL11A
8494	RASL12
8495	RASSF1
8496	RASSF2
8497	RASSF3
8498	RASSF4
8499	RASSF5
8500	RASSF6
8501	RASSF7
8502	RASSF8
8503	RAVER1
8504	RAVER2
8505	RAX2
8506	RB1
8507	RB1CC1
8508	RBAK
8509	RBBP4
8510	RBBP5
8511	RBBP6
8512	RBBP7
8513	RBBP8
8514	RBBP9
8515	RBCK1
8516	RBFA
8517	RBFOX1
8518	RBKS
8519	RBL1
8520	RBL2
8521	RBM10
8522	RBM11
8523	RBM12B
8524	RBM14
8525	RBM15
8526	RBM15B
8527	RBM17
8528	RBM18
8529	RBM19
8530	RBM20
8531	RBM22
8532	RBM23
8533	RBM25
8534	RBM26
8535	RBM28
8536	RBM3
8537	RBM33
8538	RBM38
8539	RBM39
8540	RBM4
8541	RBM41
8542	RBM42
8543	RBM45
8544	RBM47
8545	RBM48
8546	RBM4B
8547	RBM5
8548	RBM6
8549	RBM7
8550	RBM8A
8551	RBMS1
8552	RBMS2
8553	RBMS3
8554	RBMX2
8555	RBP1
8556	RBP4
8557	RBP5
8558	RBP7
8559	RBPJ
8560	RBPJL
8561	RBPMS
8562	RBPMS2
8563	RBX1
8564	RC3H2
8565	RCAN1
8566	RCAN2
8567	RCAN3
8568	RCBTB1
8569	RCBTB2
8570	RCC1
8571	RCC2
8572	RCE1
8573	RCHY1
8574	RCL1
8575	RCN1
8576	RCN2
8577	RCN3
8578	RCOR1
8579	RCOR3
8580	RCSD1
8581	RCVRN
8582	RD3
8583	RDH10
8584	RDH11
8585	RDH13
8586	RDH5
8587	RDM1
8588	RDX
8589	REC8
8590	RECK
8591	RECQL
8592	RECQL5
8593	REEP1
8594	REEP2
8595	REEP3
8596	REEP4
8597	REEP5
8598	REEP6
8599	REG1B
8600	REL
8601	RELA
8602	RELB
8603	RELL2
8604	RELN
8605	REM2
8606	REN
8607	RENBP
8608	REPIN1
8609	REPS1
8610	REPS2
8611	RER1
8612	RERE
8613	REST
8614	RET
8615	RETN
8616	RETSAT
8617	REV1
8618	REV3L
8619	REXO1
8620	REXO2
8621	RFC1
8622	RFC2
8623	RFC3
8624	RFC4
8625	RFC5
8626	RFESD
8627	RFFL
8628	RFK
8629	RFNG
8630	RFPL3S
8631	RFTN1
8632	RFWD3
8633	RFX1
8634	RFX2
8635	RFX3
8636	RFX4
8637	RFX5
8638	RFX6
8639	RFX7
8640	RFXANK
8641	RFXAP
8642	RGCC
8643	RGL1
8644	RGL2
8645	RGL4
8646	RGMA
8647	RGMB
8648	RGN
8649	RGP1
8650	RGR
8651	RGS1
8652	RGS10
8653	RGS11
8654	RGS12
8655	RGS13
8656	RGS14
8657	RGS16
8658	RGS17
8659	RGS18
8660	RGS19
8661	RGS2
8662	RGS3
8663	RGS4
8664	RGS5
8665	RGS6
8666	RGS9
8667	RHAG
8668	RHBDD1
8669	RHBDD2
8670	RHBDD3
8671	RHBDF1
8672	RHBDF2
8673	RHBDL1
8674	RHBDL2
8675	RHBDL3
8676	RHCG
8677	RHD
8678	RHEB
8679	RHEBL1
8680	RHNO1
8681	RHOA
8682	RHOB
8683	RHOBTB1
8684	RHOBTB2
8685	RHOBTB3
8686	RHOC
8687	RHOF
8688	RHOG
8689	RHOH
8690	RHOQ
8691	RHOT1
8692	RHOT2
8693	RHOU
8694	RHPN1
8695	RHPN2
8696	RIBC1
8697	RIC3
8698	RIC8B
8699	RICTOR
8700	RIDA
8701	RIF1
8702	RILP
8703	RILPL1
8704	RIMS3
8705	RIMS4
8706	RIN1
8707	RIN2
8708	RIN3
8709	RING1
8710	RINT1
8711	RIOK1
8712	RIOK2
8713	RIOK3
8714	RIPK1
8715	RIPK2
8716	RIPK3
8717	RIPK4
8718	RIT1
8719	RITA1
8720	RLF
8721	RLN2
8722	RMDN1
8723	RMDN3
8724	RMI1
8725	RMI2
8726	RMND1
8727	RMND5A
8728	RMND5B
8729	RNASE1
8730	RNASE2
8731	RNASE3
8732	RNASE6
8733	RNASEH1
8734	RNASEH2A
8735	RNASEH2B
8736	RNASEH2C
8737	RNASEL
8738	RNASET2
8739	RND1
8740	RND2
8741	RND3
8742	RNF10
8743	RNF103
8744	RNF11
8745	RNF111
8746	RNF112
8747	RNF113A
8748	RNF114
8749	RNF115
8750	RNF121
8751	RNF122
8752	RNF123
8753	RNF125
8754	RNF126
8755	RNF128
8756	RNF13
8757	RNF130
8758	RNF135
8759	RNF138
8760	RNF139
8761	RNF14
8762	RNF141
8763	RNF144A
8764	RNF144B
8765	RNF145
8766	RNF146
8767	RNF148
8768	RNF149
8769	RNF152
8770	RNF165
8771	RNF166
8772	RNF167
8773	RNF170
8774	RNF175
8775	RNF181
8776	RNF182
8777	RNF185
8778	RNF19A
8779	RNF19B
8780	RNF2
8781	RNF20
8782	RNF207
8783	RNF213
8784	RNF214
8785	RNF216
8786	RNF220
8787	RNF24
8788	RNF25
8789	RNF26
8790	RNF31
8791	RNF34
8792	RNF38
8793	RNF39
8794	RNF4
8795	RNF40
8796	RNF41
8797	RNF43
8798	RNF44
8799	RNF6
8800	RNF7
8801	RNF8
8802	RNFT1
8803	RNFT2
8804	RNGTT
8805	RNH1
8806	RNLS
8807	RNMT
8808	RNPC3
8809	RNPEP
8810	RNPEPL1
8811	RNPS1
8812	ROBO1
8813	ROBO3
8814	ROBO4
8815	ROCK1
8816	ROCK2
8817	ROGDI
8818	ROM1
8819	ROPN1B
8820	ROPN1L
8821	ROR1
8822	ROR2
8823	RORA
8824	RORC
8825	RP1L1
8826	RP2
8827	RP9
8828	RPA1
8829	RPA2
8830	RPA3
8831	RPA4
8832	RPAIN
8833	RPAP1
8834	RPAP2
8835	RPAP3
8836	RPE
8837	RPF1
8838	RPF2
8839	RPGR
8840	RPGRIP1
8841	RPGRIP1L
8842	RPH3A
8843	RPH3AL
8844	RPIA
8845	RPL10A
8846	RPL10L
8847	RPL11
8848	RPL12
8849	RPL14
8850	RPL15
8851	RPL18
8852	RPL19
8853	RPL22
8854	RPL23A
8855	RPL24
8856	RPL26L1
8857	RPL27
8858	RPL27A
8859	RPL29
8860	RPL3
8861	RPL30
8862	RPL31
8863	RPL32
8864	RPL32P3
8865	RPL34
8866	RPL35
8867	RPL35A
8868	RPL36
8869	RPL36A
8870	RPL36AL
8871	RPL37
8872	RPL37A
8873	RPL38
8874	RPL39L
8875	RPL3L
8876	RPL41
8877	RPL6
8878	RPL8
8879	RPL9
8880	RPLP0
8881	RPLP1
8882	RPN1
8883	RPN2
8884	RPP25
8885	RPP25L
8886	RPP30
8887	RPP38
8888	RPP40
8889	RPPH1
8890	RPRD1A
8891	RPRD2
8892	RPRM
8893	RPS11
8894	RPS12
8895	RPS14
8896	RPS15
8897	RPS15A
8898	RPS16
8899	RPS18
8900	RPS19
8901	RPS19BP1
8902	RPS21
8903	RPS23
8904	RPS24
8905	RPS25
8906	RPS27
8907	RPS27A
8908	RPS27L
8909	RPS28
8910	RPS29
8911	RPS3
8912	RPS4X
8913	RPS4Y1
8914	RPS5
8915	RPS6
8916	RPS6KA1
8917	RPS6KA2
8918	RPS6KA3
8919	RPS6KA4
8920	RPS6KA5
8921	RPS6KA6
8922	RPS6KB1
8923	RPS6KB2
8924	RPS6KC1
8925	RPS6KL1
8926	RPS7
8927	RPTOR
8928	RPUSD1
8929	RPUSD2
8930	RPUSD3
8931	RPUSD4
8932	RRAD
8933	RRAGA
8934	RRAGB
8935	RRAGC
8936	RRAGD
8937	RRAS
8938	RRAS2
8939	RRBP1
8940	RREB1
8941	RRM1
8942	RRM2
8943	RRM2B
8944	RRN3
8945	RRN3P1
8946	RRP1
8947	RRP12
8948	RRP15
8949	RRP1B
8950	RRP36
8951	RRP7A
8952	RRP8
8953	RRP9
8954	RRS1
8955	RSAD1
8956	RSAD2
8957	RSBN1
8958	RSBN1L
8959	RSF1
8960	RSL1D1
8961	RSL24D1
8962	RSPH3
8963	RSPO2
8964	RSPO3
8965	RSPRY1
8966	RSRC1
8967	RSRC2
8968	RSRP1
8969	RSU1
8970	RTCA
8971	RTCB
8972	RTEL1
8973	RTF1
8974	RTKN
8975	RTKN2
8976	RTN1
8977	RTN2
8978	RTN3
8979	RTN4
8980	RTN4IP1
8981	RTN4R
8982	RTN4RL1
8983	RTP4
8984	RTTN
8985	RUBCN
8986	RUFY1
8987	RUFY2
8988	RUFY3
8989	RUNDC1
8990	RUNDC3A
8991	RUNDC3A-AS1
8992	RUNDC3B
8993	RUNX1T1
8994	RUNX2
8995	RUNX3
8996	RUSC1
8997	RUSC2
8998	RUVBL1
8999	RUVBL2
9000	RWDD1
9001	RWDD2A
9002	RWDD2B
9003	RWDD3
9004	RWDD4
9005	RXRA
9006	RXRB
9007	RXRG
9008	RYBP
9009	RYK
9010	RYR1
9011	RYR2
9012	RYR3
9013	S100A10
9014	S100A11
9015	S100A12
9016	S100A13
9017	S100A14
9018	S100A4
9019	S100A6
9020	S100A8
9021	S100A9
9022	S100B
9023	S100P
9024	S100PBP
9025	S100Z
9026	S1PR1
9027	S1PR4
9028	S1PR5
9029	SAAL1
9030	SAC3D1
9031	SACM1L
9032	SACS
9033	SAE1
9034	SAFB
9035	SAFB2
9036	SALL2
9037	SALL3
9038	SAMD1
9039	SAMD10
9040	SAMD11
9041	SAMD14
9042	SAMD3
9043	SAMD4A
9044	SAMD4B
9045	SAMD8
9046	SAMD9
9047	SAMD9L
9048	SAMHD1
9049	SAMM50
9050	SAMSN1
9051	SAP130
9052	SAP18
9053	SAP30
9054	SAP30BP
9055	SAP30L
9056	SAPCD2
9057	SAR1A
9058	SAR1B
9059	SARAF
9060	SARDH
9061	SARM1
9062	SARNP
9063	SARS2
9064	SART1
9065	SART3
9066	SASH1
9067	SASH3
9068	SASS6
9069	SAT1
9070	SAT2
9071	SATB1
9072	SATB2
9073	SAV1
9074	SAYSD1
9075	SBF1
9076	SBF2
9077	SBNO1
9078	SBNO2
9079	SBSPON
9080	SC5D
9081	SCAF1
9082	SCAF11
9083	SCAF4
9084	SCAF8
9085	SCAMP1
9086	SCAMP2
9087	SCAMP3
9088	SCAMP4
9089	SCAMP5
9090	SCAND1
9091	SCAND2P
9092	SCAP
9093	SCAPER
9094	SCARA3
9095	SCARB1
9096	SCARB2
9097	SCARF1
9098	SCARNA2
9099	SCART1
9100	SCCPDH
9101	SCD
9102	SCD5
9103	SCFD1
9104	SCFD2
9105	SCG2
9106	SCG3
9107	SCGB3A1
9108	SCGN
9109	SCIMP
9110	SCLY
9111	SCMH1
9112	SCML1
9113	SCML2
9114	SCML4
9115	SCN1A
9116	SCN1B
9117	SCN2B
9118	SCN3A
9119	SCN3B
9120	SCN4A
9121	SCN5A
9122	SCN7A
9123	SCN8A
9124	SCN9A
9125	SCNN1A
9126	SCNN1B
9127	SCNN1D
9128	SCO1
9129	SCO2
9130	SCOC
9131	SCP2
9132	SCPEP1
9133	SCRG1
9134	SCRIB
9135	SCRN1
9136	SCRN2
9137	SCRN3
9138	SCUBE2
9139	SCYL1
9140	SCYL2
9141	SCYL3
9142	SDAD1
9143	SDC1
9144	SDC2
9145	SDC3
9146	SDC4
9147	SDCBP
9148	SDCCAG8
9149	SDE2
9150	SDF2
9151	SDF2L1
9152	SDF4
9153	SDHA
9154	SDHAF3
9155	SDHB
9156	SDHC
9157	SDHD
9158	SDK2
9159	SDR39U1
9160	SDS
9161	SDSL
9162	SEC11A
9163	SEC11C
9164	SEC13
9165	SEC14L1
9166	SEC14L2
9167	SEC14L5
9168	SEC16A
9169	SEC22A
9170	SEC22B
9171	SEC22C
9172	SEC23A
9173	SEC23B
9174	SEC23IP
9175	SEC24A
9176	SEC24B
9177	SEC24C
9178	SEC24D
9179	SEC31A
9180	SEC31B
9181	SEC61A1
9182	SEC61A2
9183	SEC61B
9184	SEC61G
9185	SEC62
9186	SEC63
9187	SECISBP2
9188	SECISBP2L
9189	SECTM1
9190	SEH1L
9191	SEL1L
9192	SEL1L3
9193	SELE
9194	SELENBP1
9195	SELL
9196	SELP
9197	SELPLG
9198	SEMA3A
9199	SEMA3B
9200	SEMA3C
9201	SEMA3E
9202	SEMA3F
9203	SEMA3G
9204	SEMA4A
9205	SEMA4B
9206	SEMA4C
9207	SEMA4D
9208	SEMA4F
9209	SEMA4G
9210	SEMA5A
9211	SEMA5B
9212	SEMA6A
9213	SEMA6B
9214	SEMA6C
9215	SEMA6D
9216	SEMA7A
9217	SEMG1
9218	SENP2
9219	SENP3
9220	SENP5
9221	SENP6
9222	SENP7
9223	SEPHS1
9224	SEPHS2
9225	SEPSECS
9226	SERAC1
9227	SERBP1
9228	SERGEF
9229	SERINC1
9230	SERINC2
9231	SERINC3
9232	SERINC5
9233	SERP1
9234	SERPINA1
9235	SERPINA10
9236	SERPINA5
9237	SERPINB1
9238	SERPINB10
9239	SERPINB2
9240	SERPINB6
9241	SERPINB7
9242	SERPINB8
9243	SERPINB9
9244	SERPINE1
9245	SERPINE2
9246	SERPINF1
9247	SERPINF2
9248	SERPING1
9249	SERPINH1
9250	SERPINI1
9251	SERTAD1
9252	SERTAD2
9253	SERTAD3
9254	SERTM1
9255	SESN1
9256	SESN2
9257	SESN3
9258	SESTD1
9259	SET
9260	SETBP1
9261	SETD1A
9262	SETD2
9263	SETD3
9264	SETD4
9265	SETD5
9266	SETD6
9267	SETD9
9268	SETDB1
9269	SETDB2
9270	SETMAR
9271	SETX
9272	SEZ6L
9273	SEZ6L2
9274	SF1
9275	SF3A1
9276	SF3A2
9277	SF3A3
9278	SF3B1
9279	SF3B2
9280	SF3B3
9281	SF3B4
9282	SF3B5
9283	SFI1
9284	SFMBT1
9285	SFPQ
9286	SFR1
9287	SFRP1
9288	SFRP4
9289	SFRP5
9290	SFSWAP
9291	SFT2D1
9292	SFT2D2
9293	SFTA2
9294	SFTPB
9295	SFTPC
9296	SFTPD
9297	SFXN1
9298	SFXN2
9299	SFXN3
9300	SFXN4
9301	SFXN5
9302	SGCA
9303	SGCB
9304	SGCD
9305	SGCE
9306	SGF29
9307	SGK1
9308	SGK2
9309	SGMS1
9310	SGMS2
9311	SGPL1
9312	SGPP1
9313	SGPP2
9314	SGSH
9315	SGSM2
9316	SGSM3
9317	SGTA
9318	SGTB
9319	SH2B1
9320	SH2B2
9321	SH2B3
9322	SH2D1A
9323	SH2D1B
9324	SH2D2A
9325	SH2D3A
9326	SH2D3C
9327	SH2D4A
9328	SH3BGR
9329	SH3BGRL
9330	SH3BGRL2
9331	SH3BGRL3
9332	SH3BP1
9333	SH3BP2
9334	SH3BP4
9335	SH3BP5
9336	SH3BP5L
9337	SH3D21
9338	SH3GL1
9339	SH3GL2
9340	SH3GLB1
9341	SH3GLB2
9342	SH3KBP1
9343	SH3PXD2A
9344	SH3RF1
9345	SH3RF3
9346	SH3TC1
9347	SH3TC2
9348	SH3YL1
9349	SHANK2
9350	SHARPIN
9351	SHB
9352	SHC1
9353	SHCBP1
9354	SHF
9355	SHISA4
9356	SHISA5
9357	SHKBP1
9358	SHMT1
9359	SHMT2
9360	SHOC2
9361	SHOX2
9362	SHPK
9363	SHPRH
9364	SHQ1
9365	SHROOM1
9366	SHROOM2
9367	SHROOM3
9368	SHTN1
9369	SI
9370	SIAH1
9371	SIAH2
9372	SIAH3
9373	SIDT1
9374	SIDT2
9375	SIGIRR
9376	SIGLEC1
9377	SIGLEC10
9378	SIGLEC15
9379	SIGLEC5
9380	SIGLEC6
9381	SIGLEC7
9382	SIGLEC8
9383	SIGLEC9
9384	SIGMAR1
9385	SIK1
9386	SIK3
9387	SIKE1
9388	SIL1
9389	SIM2
9390	SIMC1
9391	SIN3A
9392	SIN3B
9393	SIPA1
9394	SIPA1L1
9395	SIPA1L2
9396	SIPA1L3
9397	SIRPA
9398	SIRPB1
9399	SIRPB2
9400	SIRPD
9401	SIRPG
9402	SIRT1
9403	SIRT2
9404	SIRT3
9405	SIRT4
9406	SIRT5
9407	SIRT6
9408	SIRT7
9409	SIT1
9410	SIVA1
9411	SIX4
9412	SIX5
9413	SKA1
9414	SKA2
9415	SKAP1
9416	SKAP2
9417	SKI
9418	SKIV2L
9419	SKP1
9420	SKP2
9421	SLA
9422	SLA2
9423	SLAIN1
9424	SLAMF1
9425	SLAMF6
9426	SLAMF7
9427	SLAMF8
9428	SLBP
9429	SLC10A3
9430	SLC10A7
9431	SLC11A1
9432	SLC11A2
9433	SLC12A1
9434	SLC12A2
9435	SLC12A4
9436	SLC12A5
9437	SLC12A6
9438	SLC12A8
9439	SLC12A9
9440	SLC13A2
9441	SLC13A3
9442	SLC14A1
9443	SLC15A2
9444	SLC15A3
9445	SLC15A4
9446	SLC16A10
9447	SLC16A14
9448	SLC16A2
9449	SLC16A4
9450	SLC16A5
9451	SLC16A6
9452	SLC16A7
9453	SLC17A3
9454	SLC17A5
9455	SLC17A9
9456	SLC18A1
9457	SLC18B1
9458	SLC19A1
9459	SLC19A2
9460	SLC1A1
9461	SLC1A2
9462	SLC1A4
9463	SLC1A5
9464	SLC1A7
9465	SLC20A1
9466	SLC20A2
9467	SLC22A1
9468	SLC22A15
9469	SLC22A16
9470	SLC22A17
9471	SLC22A18
9472	SLC22A18AS
9473	SLC22A2
9474	SLC22A23
9475	SLC22A4
9476	SLC22A5
9477	SLC22A6
9478	SLC22A7
9479	SLC23A1
9480	SLC23A2
9481	SLC23A3
9482	SLC24A1
9483	SLC24A2
9484	SLC24A3
9485	SLC24A4
9486	SLC25A1
9487	SLC25A10
9488	SLC25A11
9489	SLC25A12
9490	SLC25A13
9491	SLC25A14
9492	SLC25A15
9493	SLC25A16
9494	SLC25A17
9495	SLC25A19
9496	SLC25A20
9497	SLC25A22
9498	SLC25A23
9499	SLC25A24
9500	SLC25A25
9501	SLC25A26
9502	SLC25A28
9503	SLC25A29
9504	SLC25A3
9505	SLC25A34
9506	SLC25A35
9507	SLC25A36
9508	SLC25A37
9509	SLC25A38
9510	SLC25A39
9511	SLC25A4
9512	SLC25A40
9513	SLC25A42
9514	SLC25A43
9515	SLC25A44
9516	SLC25A45
9517	SLC25A46
9518	SLC25A48
9519	SLC25A5
9520	SLC25A51
9521	SLC26A11
9522	SLC26A2
9523	SLC26A4
9524	SLC26A6
9525	SLC26A8
9526	SLC27A1
9527	SLC27A2
9528	SLC27A3
9529	SLC27A5
9530	SLC27A6
9531	SLC28A1
9532	SLC29A1
9533	SLC29A2
9534	SLC29A3
9535	SLC29A4
9536	SLC2A1
9537	SLC2A10
9538	SLC2A11
9539	SLC2A3
9540	SLC2A4RG
9541	SLC2A5
9542	SLC2A6
9543	SLC2A8
9544	SLC2A9
9545	SLC30A1
9546	SLC30A2
9547	SLC30A3
9548	SLC30A5
9549	SLC30A6
9550	SLC30A7
9551	SLC30A9
9552	SLC31A1
9553	SLC31A2
9554	SLC33A1
9555	SLC34A2
9556	SLC35A1
9557	SLC35A2
9558	SLC35A3
9559	SLC35A4
9560	SLC35A5
9561	SLC35B1
9562	SLC35B3
9563	SLC35B4
9564	SLC35C1
9565	SLC35C2
9566	SLC35D1
9567	SLC35D2
9568	SLC35E1
9569	SLC35E3
9570	SLC35F2
9571	SLC35F5
9572	SLC35F6
9573	SLC35G1
9574	SLC35G2
9575	SLC36A1
9576	SLC36A4
9577	SLC37A1
9578	SLC37A3
9579	SLC37A4
9580	SLC38A1
9581	SLC38A10
9582	SLC38A11
9583	SLC38A2
